config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
99,"(512, 256, 128)",0.2,0.001,128,0.7466881284388857,0.6882578174856413,0.7605782792665726,0.7226130653266333,0.7466602674926941,0.40500738577382334,0.029236991811589695
100,"(1024, 512)",0.3,0.0001,128,0.7595881726924925,0.6948490230905862,0.689703808180536,0.6922668554238188,0.744086645179721,0.3741961141184256,0.015416169790896
101,"(256, 128)",0.3,0.0005,256,0.7603743148780497,0.6951347567378369,0.7002820874471086,0.6976989285086949,0.7476916289987571,0.38048362370436356,0.04243946350707209
102,"(512, 256)",0.2,0.001,128,0.7557033878366971,0.689693387513853,0.6583215796897038,0.6736424318960852,0.7407078497368447,0.3498850498187233,0.02723781339864442
103,"(1024, 512, 256)",0.3,0.001,256,0.7529656356034499,0.6953182150694952,0.6703102961918195,0.6825852782764812,0.7381952949250947,0.3643712308051042,0.02607379989753583
104,"(1024, 512, 256)",0.3,0.002,128,0.7608944997363744,0.6731505102040817,0.7443582510578279,0.7069658405894172,0.7436850027177557,0.37092279559207786,0.03216238634022712
105,"(512, 256, 128)",0.4,0.001,256,0.7562715672997347,0.7012893982808023,0.6904090267983075,0.6958066808813077,0.7513639555580329,0.3840537022511998,0.04764064281187915
106,"(512, 256, 128)",0.2,0.0005,512,0.7493270568913084,0.6789120452137054,0.6777150916784203,0.6783130404093877,0.7284889182868128,0.34388007942600674,0.022212724959222125
107,"(1024, 512)",0.5,0.0005,256,0.7668789392417894,0.7064935064935065,0.6713681241184767,0.6884830952811426,0.7534256985822108,0.3809770897078836,0.036932178818863896
108,"(256, 128)",0.5,0.0001,128,0.763282122114555,0.7008113590263692,0.7309590973201693,0.7155678287884017,0.75911188555376,0.40670557831152787,0.18111099166634642
109,"(1024, 512)",0.5,0.001,128,0.7658107712495048,0.6858552631578947,0.7351904090267983,0.7096664397549353,0.7485830362731618,0.38609427210617375,0.0503669726587602
110,"(1024, 512, 256)",0.5,0.0005,256,0.7604552735797528,0.6958174904942965,0.7098025387870239,0.7027404433583523,0.7515772680062422,0.3868723651383055,0.04138635254919235
111,"(512, 256)",0.3,0.0005,128,0.758384063013683,0.711516958628401,0.6731311706629055,0.6917919913027722,0.7502484413126278,0.38904004005936244,0.031490189536118214
112,"(512, 256, 128)",0.4,0.002,256,0.7613624919874875,0.7120031176929073,0.6442172073342737,0.6764161421695669,0.7484475098249055,0.37385284977166927,0.05619230597128569
113,"(512, 256)",0.5,0.002,512,0.7526099496986418,0.689727463312369,0.6960507757404796,0.6928746928746929,0.7495444214588478,0.3700264626701467,0.07213632031983021
114,"(1024, 512)",0.4,0.0001,128,0.7630405293158696,0.6966759002770083,0.7094499294781382,0.7030048916841369,0.7530834077130667,0.3879615086633809,0.023769713718053184
115,"(512, 256, 128)",0.5,0.0005,128,0.7603692319562367,0.6995073891625616,0.7009873060648801,0.7002465656921452,0.7548852596136313,0.3873805360241783,0.06599602191076602
116,"(1024, 512, 256)",0.3,0.0005,128,0.7633756338938384,0.6936773255813954,0.6731311706629055,0.6832498210450966,0.7462781614000408,0.36348882832132245,0.026711932566580304
117,"(512, 256, 128)",0.4,0.0005,512,0.7554238721497264,0.6837370242214533,0.6967559943582511,0.6901851205029689,0.7400030507213402,0.3613078183239782,0.042476803137391224
118,"(512, 256)",0.2,0.0005,128,0.7565102553415526,0.7000365363536719,0.6755994358251057,0.6876009330701597,0.7525791927006816,0.3740601774373527,0.02813353684362898
119,"(256, 128)",0.5,0.002,256,0.757001430441413,0.7006977598237238,0.6727785613540197,0.6864543982730706,0.7372718555720053,0.3734763211777436,0.12112990511682233
120,"(1024, 512, 256)",0.5,0.002,256,0.7622328097778168,0.6915629322268326,0.7052186177715092,0.6983240223463687,0.7433474267502943,0.37787035770380895,0.05833395082833878
121,"(1024, 512)",0.4,0.0005,256,0.7645171093159417,0.6900212314225053,0.6875881523272215,0.688802543270929,0.7449837984457288,0.36585975142924987,0.03031776781684806
122,"(512, 256)",0.3,0.0005,512,0.7611537066791294,0.7112153184837827,0.6417489421720733,0.6746987951807228,0.749809543207357,0.37145125711534543,0.024128461046619157
123,"(512, 256, 128)",0.4,0.001,512,0.749649511995558,0.6805745554035568,0.7016925246826516,0.6909722222222222,0.7411303354898462,0.3590999748821434,0.04668670511968872
124,"(1024, 512)",0.4,0.0005,128,0.7589484481642194,0.6993416239941478,0.6741889985895627,0.6865350089766606,0.7452283504821006,0.3722890201689541,0.03127194443131211
125,"(1024, 512)",0.5,0.0001,256,0.7656380150694364,0.6963276836158192,0.6953455571227081,0.6958362738179252,0.7566397060257355,0.3795067132648206,0.041929026799542565
126,"(1024, 512, 256)",0.4,0.0001,128,0.7538133888567388,0.6723627998685507,0.7214386459802539,0.6960367409423371,0.7445578023374546,0.35683203903790156,0.027700833616674775
127,"(512, 256, 128)",0.3,0.0001,512,0.7491412564140512,0.6842842142107105,0.6893511988716502,0.6868083611452661,0.7364704031150202,0.35816416584233673,0.06124404503726492
128,"(1024, 512)",0.2,0.0001,128,0.7607759069141385,0.6816967267869072,0.7196755994358252,0.7001715265866211,0.748486479406563,0.3707231513486815,0.01227587870463016
129,"(256, 128)",0.3,0.001,256,0.7518436129181497,0.7061946902654868,0.7034555712270804,0.7048224695283518,0.7512821075983005,0.39861574425679397,0.048561286529883965
130,"(1024, 512)",0.2,0.002,128,0.7623680219366772,0.6976016684045881,0.7076868829337094,0.7026080868195343,0.7459798031807888,0.3883451236138369,0.023400529166309875
131,"(1024, 512)",0.3,0.002,512,0.7532683113856189,0.7047184170471842,0.6530324400564175,0.677891654465593,0.7441834808285485,0.3685244269634981,0.02880951328038731
132,"(512, 256, 128)",0.5,0.0001,256,0.7566946022166658,0.6843667546174143,0.7316643159379408,0.7072256305385141,0.7477823009883885,0.3817134714533588,0.09286900306937143
133,"(1024, 512, 256)",0.2,0.001,256,0.7544282723773748,0.7071483474250576,0.6488011283497884,0.6767193821257815,0.7474138314100911,0.36964097467137125,0.024326727662483238
134,"(512, 256, 128)",0.4,0.0005,256,0.7605062698157654,0.6866374957926624,0.7193229901269393,0.702600309970725,0.7439054417311082,0.37824148572270755,0.043465140592215096
135,"(512, 256)",0.4,0.0005,256,0.7603263993714018,0.7016491754122939,0.6600846262341326,0.6802325581395349,0.7497942843306463,0.36798019707717294,0.03891209974710651
136,"(1024, 512)",0.4,0.001,128,0.764506822828458,0.700809574093629,0.7020451339915373,0.7014268099348248,0.7508793150937052,0.38990431817180876,0.0378929295508122
137,"(1024, 512, 256)",0.5,0.0001,256,0.7563907954695968,0.7032719067318541,0.659379407616361,0.680618744313012,0.7475943173815547,0.36989685947192935,0.04575487578131736
138,"(512, 256)",0.2,0.0001,128,0.7589068047110451,0.6879673691366417,0.7136812411847673,0.7005884389061959,0.7472770937510962,0.37712032149367253,0.019442097138452494
139,"(512, 256, 128)",0.2,0.001,512,0.7443507313301623,0.7178217821782178,0.5624118476727785,0.630684064847766,0.736227944340349,0.33897096988092484,0.026503691650634886
140,"(1024, 512, 256)",0.3,0.001,512,0.7587264873476647,0.6848739495798319,0.689703808180536,0.6872803935347856,0.7425558272864031,0.3592478739619367,0.02575752581013184
141,"(512, 256, 128)",0.5,0.0001,512,0.7530414297012304,0.7068771138669673,0.6632581100141044,0.684373294524286,0.7448572470310661,0.3770743278227794,0.1536197141543323
142,"(256, 128)",0.4,0.001,512,0.7563580892606305,0.6954820348630381,0.6893511988716502,0.6924030458650611,0.7386773262344071,0.37493863288509116,0.06327833980321884
143,"(1024, 512, 256)",0.5,0.001,256,0.7647265952785316,0.6740506329113924,0.7510578279266573,0.7104736490993997,0.7440478891648202,0.37626384486148534,0.04914080748894238
144,"(1024, 512, 256)",0.3,0.0001,128,0.7509869203353019,0.6869142658799028,0.6978138222849083,0.692321147454959,0.7477593310739019,0.36673038929670326,0.021043642426346557
145,"(512, 256, 128)",0.2,0.002,256,0.7513843160625878,0.6906810035842293,0.6794781382228491,0.6850337717739068,0.7349335971452166,0.362475957078591,0.03182114667392203
146,"(1024, 512)",0.4,0.001,256,0.7659127703756244,0.6709401709401709,0.7196755994358252,0.6944538958829534,0.73495663040854,0.3535739276270396,0.034883132814590274
147,"(512, 256, 128)",0.3,0.0005,128,0.7546670032845706,0.7021356313225927,0.6607898448519041,0.6808356039963669,0.7494013578612986,0.36904798898330354,0.036614471449183277
148,"(1024, 512)",0.3,0.0005,128,0.7536827527482712,0.6955128205128205,0.6886459802538787,0.6920623671155209,0.7444826656801711,0.3745963399977193,0.026493601051998543
149,"(1024, 512, 256)",0.3,0.001,128,0.761056586416474,0.7072072072072072,0.6643159379407616,0.6850909090909091,0.7478583670500372,0.3781156897437156,0.028650262255371078
