config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
56,"(512, 256, 128)",0.5,0.0005,512,0.7436511838973947,0.6126063952150909,0.721680216802168,0.6626850814980715,0.6830466058060233,0.3758447815291205,0.06911225869130772
57,"(256, 128)",0.4,0.001,256,0.7421732008459209,0.6105404198302814,0.7409214092140921,0.6694417238001958,0.6803636363788924,0.3831147652465472,0.08049586865637037
58,"(512, 256, 128)",0.2,0.0001,128,0.740558014763948,0.5988857938718662,0.7574525745257452,0.6689003230824457,0.684491453148534,0.37476100313482524,0.02719104804719488
59,"(256, 128)",0.3,0.001,512,0.741597479251,0.6080527752502275,0.724390243902439,0.6611427158050952,0.6827377394619643,0.370752282657358,0.05281411798720339
60,"(512, 256, 128)",0.5,0.002,128,0.7431854853775526,0.6215753424657534,0.6886178861788618,0.6533813319619439,0.6777698448225946,0.37112023490245855,0.10572735100570652
61,"(512, 256)",0.4,0.0005,128,0.7476485455590285,0.6219482120838471,0.6834688346883468,0.6512588766946417,0.6871235783488532,0.3689899896617326,0.04809300604172879
62,"(1024, 512)",0.3,0.0005,256,0.7409691873671551,0.6079635949943117,0.7241192411924119,0.6609771181199753,0.6829338296055231,0.3704822645542316,0.02504338268397583
63,"(1024, 512)",0.3,0.0001,512,0.7404310745290029,0.626435315131411,0.6653116531165312,0.6452884741753188,0.6776144011683382,0.36574189866684165,0.02908670824779346
64,"(512, 256)",0.5,0.001,512,0.740364704029322,0.5851778656126482,0.802439024390244,0.6767999999999998,0.678160442379067,0.3781754063635506,0.0660621584516711
65,"(1024, 512)",0.2,0.0005,128,0.7442919878850377,0.6430317848410758,0.6414634146341464,0.6422466422466422,0.6949103500900604,0.3747768464096835,0.024802323608245285
66,"(512, 256)",0.2,0.0001,256,0.7410957249485635,0.5961990177236814,0.756639566395664,0.6669055296787292,0.6833418541572291,0.370240359011929,0.030280416338808007
67,"(256, 128)",0.3,0.0005,512,0.7425367521928651,0.6053943789664551,0.7238482384823848,0.6593433720069118,0.6812606910832688,0.3666284481967324,0.04543393914612521
68,"(1024, 512)",0.5,0.0005,512,0.7395667609351471,0.5902178380600083,0.778319783197832,0.6713417484805985,0.6889374192246779,0.37273582697192575,0.03949574309409456
69,"(1024, 512)",0.4,0.0001,256,0.7440893409764455,0.6274825550187869,0.6336043360433604,0.6305285868392664,0.6763663712178113,0.35135990798707933,0.03197690851572487
70,"(512, 256)",0.2,0.002,256,0.7447288259573902,0.6183737107219957,0.6986449864498645,0.6560631123552614,0.6901484858521251,0.3719121780467762,0.033639636339826716
71,"(512, 256)",0.4,0.0001,512,0.7434842379639935,0.6133364204677009,0.7178861788617886,0.6615058059682857,0.6876468919376001,0.37488874314481213,0.16044688343474295
72,"(1024, 512)",0.5,0.0001,128,0.7465409792003417,0.6101253844334044,0.6989159891598916,0.6515094101300998,0.6759940680794003,0.36059699570272424,0.04042292985444267
73,"(1024, 512, 256)",0.4,0.0005,128,0.7411803120331024,0.6209377325725627,0.6783197831978319,0.6483616111902603,0.6810104377952346,0.36501715027039094,0.037923435827510225
74,"(256, 128)",0.4,0.0001,256,0.746106760521672,0.6054635020152261,0.7327913279132792,0.663070132417852,0.6855857553538566,0.371402862892428,0.2412050794892841
75,"(1024, 512)",0.5,0.002,512,0.7407939253307702,0.5972222222222222,0.7691056910569106,0.6723525230987918,0.6843177792262904,0.3785674609864974,0.05765560493532535
76,"(1024, 512, 256)",0.2,0.001,128,0.746814514097318,0.5860456051451959,0.8149051490514905,0.6817821108717833,0.6884921300825178,0.3868082271492519,0.026264854617572077
77,"(512, 256, 128)",0.3,0.001,512,0.7398780332159375,0.6185567010309279,0.6991869918699187,0.6564050375270322,0.6827435022815397,0.3724433370816979,0.038021814259412014
