config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,final_train_loss
184,"(1024, 512)",0.5,0.0005,256,0.4832942650399423,0.45949074074074076,0.388454011741683,0.4209968186638388,0.4572153101635951,0.03504183014875146
185,"(1024, 512)",0.5,0.0005,512,0.4862835611813363,0.5306666666666666,0.38943248532289626,0.44920993227990963,0.46582777468244363,0.03465535454249576
186,"(1024, 512)",0.5,0.001,128,0.48335547699525294,0.5062836624775583,0.2759295499021526,0.357188093730209,0.4304232812577512,0.07154340534662343
187,"(1024, 512)",0.5,0.001,256,0.48575173819677847,0.5146198830409356,0.34442270058708413,0.4126611957796014,0.44411889206664135,0.04611982020442603
188,"(1024, 512)",0.5,0.001,512,0.48749686957531624,0.4873096446700508,0.37573385518590996,0.4243093922651934,0.45959304458548383,0.04785211036568913
189,"(1024, 512)",0.5,0.002,128,0.47450820153387385,0.5262172284644194,0.27495107632093935,0.36118251928020567,0.43801663554197495,0.11043169434399229
190,"(1024, 512)",0.5,0.002,256,0.4847592449262429,0.4489795918367347,0.4090019569471624,0.4280593958013313,0.4368712421897536,0.08361602830064427
191,"(1024, 512)",0.5,0.002,512,0.4806572217962525,0.4937694704049844,0.3101761252446184,0.38100961538461536,0.438138666504443,0.07075629982611407
192,"(1024, 512, 256)",0.2,0.0001,128,0.47504418146561667,0.5029850746268657,0.32974559686888455,0.39834515366430256,0.4451950396131587,0.01682524037314579
193,"(1024, 512, 256)",0.2,0.0001,256,0.47373126831357826,0.46201743462017436,0.363013698630137,0.40657534246575344,0.4328338846555128,0.01670858164412056
194,"(1024, 512, 256)",0.2,0.0001,512,0.47584690874198976,0.4710059171597633,0.38943248532289626,0.4263524370648098,0.44686412724194413,0.01653731602203587
195,"(1024, 512, 256)",0.2,0.0005,128,0.4760325106798535,0.36149972020145493,0.6320939334637965,0.4599501601993592,0.4580745241892709,0.018342917520682046
196,"(1024, 512, 256)",0.2,0.0005,256,0.4696318231316479,0.36935391652372784,0.6320939334637965,0.46625766871165647,0.462002426119621,0.01881164568667224
197,"(1024, 512, 256)",0.2,0.0005,512,0.4673966516153568,0.5069767441860465,0.3199608610567515,0.39232153569286143,0.4427257388736551,0.01818938731072273
198,"(1024, 512, 256)",0.2,0.001,128,0.4768404669636904,0.3637440758293839,0.6007827788649707,0.4531365313653136,0.44756894920722856,0.026536719602762326
199,"(1024, 512, 256)",0.2,0.001,256,0.4655434371101721,0.33751205400192863,0.684931506849315,0.45219638242894056,0.449962870781625,0.020710743527319993
200,"(1024, 512, 256)",0.2,0.001,512,0.4684239480798056,0.3859191655801825,0.5792563600782779,0.46322378716744905,0.4503046182411647,0.0287250435769396
201,"(1024, 512, 256)",0.2,0.002,128,0.4833930483237209,0.37283236994219654,0.6311154598825832,0.46875000000000006,0.46109419891432984,0.05038995167323426
202,"(1024, 512, 256)",0.2,0.002,256,0.48868391808852735,0.36589497459062675,0.6340508806262231,0.46401718582169704,0.45307121076032497,0.039111397894547206
203,"(1024, 512, 256)",0.2,0.002,512,0.47153651014152387,0.40196820590461774,0.5195694716242661,0.45326504481434055,0.4443566402404395,0.039093707323722214
204,"(1024, 512, 256)",0.3,0.0001,128,0.47661485531591025,0.4614443084455324,0.36888454011741684,0.41000543773790105,0.44330520391992256,0.023966835237631243
205,"(1024, 512, 256)",0.3,0.0001,256,0.4800553017503672,0.4804733727810651,0.3972602739726027,0.43492233529726837,0.44242901041279314,0.02019605480129398
206,"(1024, 512, 256)",0.3,0.0001,512,0.4803212094620175,0.5036927621861153,0.3336594911937378,0.4014125956444968,0.45072763414554895,0.021879645717411262
207,"(1024, 512, 256)",0.3,0.0005,128,0.4723663363628723,0.5092748735244519,0.29549902152641877,0.3739938080495355,0.42951737445105354,0.02852989554194708
208,"(1024, 512, 256)",0.3,0.0005,256,0.46699144446732466,0.37320574162679426,0.6105675146771037,0.46325167037861914,0.45662862433584633,0.026482563554258418
209,"(1024, 512, 256)",0.3,0.0005,512,0.4688899284470134,0.4448818897637795,0.44227005870841485,0.44357212953876346,0.44301194015871415,0.029237426321386643
210,"(1024, 512, 256)",0.3,0.001,128,0.4858386651759819,0.3462291870714985,0.6917808219178082,0.4614882506527415,0.45414127166708784,0.03877486333885702
211,"(1024, 512, 256)",0.3,0.001,256,0.4785605894336202,0.3789659224441833,0.6311154598825832,0.47356828193832606,0.4555672402693406,0.0341584113995224
212,"(1024, 512, 256)",0.3,0.001,512,0.4727958913038279,0.45722300140252453,0.31898238747553814,0.37579250720461094,0.42612767346978214,0.03217733678731905
213,"(1024, 512, 256)",0.3,0.002,128,0.47598363974846736,0.3519919314170449,0.6829745596868885,0.46455906821963394,0.45529530275635816,0.05364742565849056
214,"(1024, 512, 256)",0.3,0.002,256,0.4703381357125354,0.3752254960914011,0.6105675146771037,0.464804469273743,0.46226193159698137,0.0478089061194186
215,"(1024, 512, 256)",0.3,0.002,512,0.47613650436398375,0.44494995450409464,0.47847358121330724,0.4611032531824611,0.45153200338181076,0.04261498012498993
216,"(1024, 512, 256)",0.4,0.0001,128,0.4837664244466932,0.4418377321603128,0.44227005870841485,0.44205378973105136,0.448552326418949,0.03264245987289317
217,"(1024, 512, 256)",0.4,0.0001,256,0.4819329756180605,0.4561224489795918,0.43737769080234834,0.4465534465534465,0.4564629894181996,0.03325995903263693
218,"(1024, 512, 256)",0.4,0.0001,512,0.48463513768207,0.47215777262180975,0.39823874755381605,0.4320594479830148,0.4440455338679721,0.038508278388611
219,"(1024, 512, 256)",0.4,0.0005,128,0.47087178426776977,0.3716608594657375,0.6262230919765166,0.46647230320699706,0.459211471236777,0.03332749862073959
220,"(1024, 512, 256)",0.4,0.0005,256,0.4750725266978211,0.4263018534863195,0.4726027397260274,0.44825986078886304,0.45202010822728916,0.030810867009374004
221,"(1024, 512, 256)",0.4,0.0005,512,0.47967204647326994,0.47820343461030385,0.3542074363992172,0.4069702079820124,0.42782935853026094,0.03989158475609577
222,"(1024, 512, 256)",0.4,0.001,128,0.46989143545285883,0.5571725571725572,0.2622309197651663,0.3566200931470393,0.43288146195823884,0.0575427470078105
223,"(1024, 512, 256)",0.4,0.001,256,0.47728708528424346,0.4099326599326599,0.4765166340508806,0.4407239819004525,0.4286449403449788,0.044089451116698035
224,"(1024, 512, 256)",0.4,0.001,512,0.4777771092834139,0.4634146341463415,0.37181996086105673,0.4125950054288816,0.4201975131262071,0.0405585968401283
225,"(1024, 512, 256)",0.4,0.002,128,0.46944047714589854,0.36700698549167116,0.6682974559686888,0.4738120013874436,0.4669536624966011,0.08384455238940985
226,"(1024, 512, 256)",0.4,0.002,256,0.4786114834217934,0.3704337899543379,0.6350293542074364,0.46791636625811106,0.4615735150879149,0.05662382661767019
227,"(1024, 512, 256)",0.4,0.002,512,0.4757581898177447,0.4291300097751711,0.4295499021526419,0.4293398533007335,0.4318901012704587,0.06278034662018003
228,"(1024, 512, 256)",0.5,0.0001,128,0.48466885388107106,0.49277456647398843,0.3336594911937378,0.39789964994165694,0.4556214868546285,0.0454463625135385
229,"(1024, 512, 256)",0.5,0.0001,256,0.48582433013832427,0.4694783573806881,0.41389432485322897,0.43993759750390016,0.4609405703892867,0.04563619487834942
230,"(1024, 512, 256)",0.5,0.0001,512,0.48980387203541703,0.5241581259150805,0.350293542074364,0.41994134897360696,0.4679480516647143,0.06697037188417237
231,"(1024, 512, 256)",0.5,0.0005,128,0.4762128328324534,0.5,0.30724070450097846,0.3806060606060606,0.4355156768414032,0.05742838467050293
232,"(1024, 512, 256)",0.5,0.0005,256,0.4815051988876705,0.4894179894179894,0.36203522504892366,0.4161979752530933,0.4381828816354023,0.05050783013909689
233,"(1024, 512, 256)",0.5,0.0005,512,0.47812501858608736,0.49577464788732395,0.34442270058708413,0.4064665127020785,0.44527630237159577,0.041922786030108516
234,"(1024, 512, 256)",0.5,0.001,128,0.47361599224723555,0.5064516129032258,0.30724070450097846,0.3824604141291108,0.4551195989717775,0.08865096478225434
235,"(1024, 512, 256)",0.5,0.001,256,0.486177052072145,0.42105263157894735,0.39921722113502933,0.4098442993470618,0.4209231202392796,0.07231246634218537
236,"(1024, 512, 256)",0.5,0.001,512,0.47550343753211444,0.48005908419497784,0.31800391389432486,0.3825779870512066,0.4263470583104798,0.06242454949887875
237,"(1024, 512, 256)",0.5,0.002,128,0.48706920041075774,0.4136513157894737,0.49217221135029354,0.4495084897229669,0.4366902209112596,0.12844570698599292
238,"(1024, 512, 256)",0.5,0.002,256,0.4766862404489247,0.51,0.299412915851272,0.37731196054254007,0.42859435742024327,0.11119257178300065
239,"(1024, 512, 256)",0.5,0.002,512,0.4838499633941994,0.5149700598802395,0.33659491193737767,0.4071005917159763,0.45172321894699763,0.08859815090165837
